id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
34964,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 22/6-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 20 Jun 08",,,,ONLF,2,Hamero woreda,Somali state,Fiq zone,7.583333,42.333333,POINT (42.333333 7.583333),140845,Ethiopia,530,ETH,Africa,1,1,2008-06-16,2008-06-16,0,0,0,0,0,0,5
35200,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 23/6-08; Voice of Oromo Liberation audio website in Oromo 22 Jun 08,,,,,1,Wangalali Ebicha,Oromiya state,West Welega zone,9.28333,35.58333,POINT (35.583330 9.283330),142992,Ethiopia,530,ETH,Africa,1,1,2008-06-16,2008-06-16,0,0,0,0,0,0,16
34050,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 22/6-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 20 Jun 08",,,,ONLF,2,Kebridehar woreda,Somali state,Korahe zone,6.919659,44.149399,POINT (44.149399 6.919659),139409,Ethiopia,530,ETH,Africa,1,1,2008-06-17,2008-06-17,0,0,0,0,0,0,2
35282,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 23/6-08; Voice of Oromo Liberation audio website in Oromo 22 Jun 08,,,,,1,Gaba,Oromiya state,Bale zone,7.06667,40.36667,POINT (40.366670 7.066670),140121,Ethiopia,530,ETH,Africa,1,1,2008-06-18,2008-06-18,0,0,0,0,0,0,8
34931,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 22/6-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 20 Jun 08",,,,ONLF,3,Degehabur zone,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,1,1,2008-06-19,2008-06-19,0,0,0,0,0,0,2
35019,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/7-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 8 Jul 08",,,,ONLF,2,Kebridehar woreda,Somali state,Korahe zone,6.919659,44.149399,POINT (44.149399 6.919659),139409,Ethiopia,530,ETH,Africa,1,1,2008-06-29,2008-06-29,0,0,0,0,0,0,4
33265,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/7-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 8 Jul 08",,,,ONLF,3,Degehabur zone,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,1,1,2008-07-02,2008-07-02,0,0,0,0,0,0,7
34744,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/7-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 8 Jul 08",,,,ONLF,2,Danod town,Somali state,Warder zone,7.55583,45.28917,POINT (45.289170 7.555830),140851,Ethiopia,530,ETH,Africa,1,1,2008-07-03,2008-07-03,0,0,0,0,0,0,4
34773,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/7-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 8 Jul 08",,,,ONLF,5,Yu'ob town,Somali state,Warder zone,6.829267,44.961192,POINT (44.961192 6.829267),139410,Ethiopia,530,ETH,Africa,1,1,2008-07-03,2008-07-03,0,0,0,0,0,0,5
34854,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/7-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 8 Jul 08",,,,ONLF,2,Fik woreda,Somali state,Fiq zone,8.166667,42.333333,POINT (42.333333 8.166667),141565,Ethiopia,530,ETH,Africa,1,1,2008-07-04,2008-07-04,0,0,0,0,0,0,13
35111,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 28/7-08; Voice of Oromo Liberation audio website in Oromo 27 Jul 08,,,,,6,Ethiopia,,,8.0,38.0,POINT (38.000000 8.000000),141557,Ethiopia,530,ETH,Africa,1,1,2008-07-20,2008-07-20,0,0,0,0,0,0,7
35204,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 28/7-08; Voice of Oromo Liberation audio website in Oromo 27 Jul 08,,,,,6,Ethiopia,,,8.0,38.0,POINT (38.000000 8.000000),141557,Ethiopia,530,ETH,Africa,1,1,2008-07-22,2008-07-22,0,0,0,0,0,0,11
34679,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,BBC Monitoring Africa 28/7-08; Kismaayo News website in Somali 27 Jul 2008,,,,,3,Fiq zone,Somali state,Fiq zone,8.13333,42.3,POINT (42.300000 8.133330),141565,Ethiopia,530,ETH,Africa,1,2,2008-07-24,2008-07-26,0,0,0,0,0,0,20
33273,2008,0,2008,2008,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: May-August 2008. For the Ethiopian Side of the Somali Cluster,,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,4,2008-08-01,2008-08-31,1,0,0,0,1,1,1
34102,2008,0,2008,2008,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: May-August 2008. For the Ethiopian Side of the Somali Cluster,,,,,1,Magado Kebele,Oromiya state,Borana zone,3.783333,38.2,POINT (38.200000 3.783333),135077,Ethiopia,530,ETH,Africa,1,1,2008-08-04,2008-08-04,1,0,0,0,1,1,1
35223,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 15/8-08; Voice of Oromo Liberation audio website in Oromo 14 Aug 08,,,,,2,Jimma Gidami woreda,Oromiya state,Kelem Welega zone,8.983333,34.616667,POINT (34.616667 8.983333),142270,Ethiopia,530,ETH,Africa,1,1,2008-08-11,2008-08-11,0,0,0,0,0,0,6
35362,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,"BBC Monitoring Africa 24/10-08; Oromo Liberation Front website, in English 22 Oct 08",,,,,1,Hora Jinfo,Oromiya state,East Hararghe zone,8.433333,41.416666,POINT (41.416666 8.433333),141563,Ethiopia,530,ETH,Africa,1,1,2008-10-08,2008-10-08,0,0,0,0,0,0,3
34752,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,All Africa 30/10-08,,,,,2,Segag woreda,Somali state,Fiq zone,7.5,42.666667,POINT (42.666667 7.500000),140846,Ethiopia,530,ETH,Africa,2,3,2008-10-23,2008-10-29,0,0,0,0,0,0,20
34927,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 7/11-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 4 Nov 08",,,,,2,Babile woreda,Somali state,Jijiga zone,9.12195,42.7927,POINT (42.792700 9.121950),143006,Ethiopia,530,ETH,Africa,1,1,2008-10-28,2008-10-28,0,0,0,0,0,0,22
35021,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 7/11-08; Radio Freedom, Voice of the Ogadeni People audio website in Somali 4 Nov 08",,,,,2,Aware woreda,Somali state,Degehabur zone,8.339459,44.097479,POINT (44.097479 8.339459),141569,Ethiopia,530,ETH,Africa,1,1,2008-10-31,2008-10-31,0,0,0,0,0,0,6
34090,2008,0,2008,2008,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: September - December 2008. For the Ethiopian Side of the Somali Cluster,,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,4,2008-11-01,2008-11-30,1,0,0,0,1,1,1
35149,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 7/12-08; Voice of Oromo Liberation audio website in Oromo 7 Dec 08,,,,,3,East Hararghe zone,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,ETH,Africa,1,1,2008-11-28,2008-11-28,0,0,0,0,0,0,7
34108,2008,0,2008,2008,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,http://cewarn.org/reports/Briefs/threat%20of%20crossborder%20counter%20attack.pdf,,,,,2,Dire woreda,Oromiya state,Borana zone,4.016667,38.25,POINT (38.250000 4.016667),135797,Ethiopia,530,ETH,Africa,1,1,2008-12-04,2008-12-04,0,0,0,1,1,1,1
35009,2008,1,2008,2008,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,All Africa 10/12-08,,,,"Radio Shabelle correspondent, citing witnesses",2,Danod town,Somali state,Warder zone,7.55583,45.28917,POINT (45.289170 7.555830),140851,Ethiopia,530,ETH,Africa,1,1,2008-12-08,2008-12-08,0,0,0,0,0,0,10
35328,2008,1,2008,2008,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,BBC Monitoring Africa 15/12-08; Voice of Oromo Liberation audio website in Oromo 14 Dec 08,,,,,1,Gurawa,Oromiya state,East Hararghe zone,9.133055,41.838888,POINT (41.838888 9.133055),143004,Ethiopia,530,ETH,Africa,1,1,2008-12-07,2008-12-07,0,0,0,0,0,0,13
34267,2008,0,2008,2008,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,"CONFLICT EARLY WARNING ALERT TURKANA NORTH DISTRICT TURKANA-DASANESH CORRIDOR MARCH 2009, at <http://www.cewarn.org/reports/Alerts/ken/Turkana-Dassenech%20Corridor.pdf>",,,,,2,Nyangatom woreda,SNNP state,South Omo zone,5.16667,35.93333,POINT (35.933330 5.166670),137232,Ethiopia,530,ETH,Africa,1,1,2008-12-24,2008-12-24,3,0,0,0,3,3,3
33291,2009,0,2009,2009,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: January-April 2009. For the Ethiopian Side of the Somali Cluster,,,,,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,1,4,2009-01-01,2009-01-31,0,0,5,0,5,5,5
34099,2009,0,2009,2009,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: January-April 2009. For the Ethiopian Side of the Somali Cluster,,,,,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,1,4,2009-01-01,2009-01-31,4,0,0,0,4,4,4
34205,2009,0,2009,2009,2,4949,Dassanetch - Gabra,5559,Dassanetch - Gabra,713,,Dassanetch,609,,Gabra,-1,"Houtteman, Yvan (2011) ""Living in the navel of Waag. Ritual traditions among the Daasanech of South West Ethiopia"", Universiteit Gent, Faculteit Letteren & Wijsbegeerte, p. 18",,,,,1,Arboreland,SNNP state,South Omo zone,4.98333,36.86667,POINT (36.866670 4.983330),136514,Ethiopia,530,ETH,Africa,1,5,2009-01-01,2009-12-31,0,1,0,0,1,1,1
34292,2009,1,2009,2009,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,"CEWARN Country Updates: January-April 2009 For the Ethiopian Side of the Karamoja Cluster, at http://www.cewarn.org/index.php?option=com_docman&task=cat_view&gid=79&Itemid=87&limitstart=10",,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2009-01-14,2009-01-14,2,0,0,0,2,2,2
34801,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"Reuters 22/1-09: ""Ethiopia says troops killed senior ONLF rebel"", WaltaInfo 21/1-09: http://www.waltainfo.com/index.php?option=com_content&task=view&id=6366&Itemid=52, ICG 2009, ""Ethiopia: Ethnic Federalism and its Discontents"", 35",,,,The Somali state government,1,Denan village,Somali state,Gode zone,6.50611,43.49222,POINT (43.492220 6.506110),139407,Ethiopia,530,ETH,Africa,1,1,2009-01-18,2009-01-18,0,1,0,0,1,1,1
34138,2009,1,2009,2009,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"CEWARN ALERT: Boundary Disputes between Region 4 (Oromia) & 5 (Somalia) that Requires Immediate Response, 9th February 2009",,,,,2,Hudet woreda,Somali state,Liben zone,5.185028,40.178058,POINT (40.178058 5.185028),137241,Ethiopia,530,ETH,Africa,1,1,2009-01-26,2009-01-26,0,2,0,0,2,2,2
34160,2009,1,2009,2009,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"CEWARN ALERT: Boundary Disputes between Region 4 (Oromia) & 5 (Somalia) that Requires Immediate Response, 9th February 2009, BBC 26/2-09, ""Thousands flee Ethiopia clashes"",  (http://news.bbc.co.uk/2/hi/africa/7912242.stm)",,,,,1,Hudet town,Oromiya state,Borana zone,4.75,39.23333,POINT (39.233330 4.750000),136519,Ethiopia,530,ETH,Africa,1,1,2009-02-05,2009-02-05,0,11,0,7,18,18,18
34121,2009,1,2009,2009,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,"CEWARN ALERT: Boundary Disputes between Region 4 (Oromia) & 5 (Somalia) that Requires Immediate Response, 9th February 2009",,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2009-02-06,2009-02-06,2,9,0,0,11,11,11
34718,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 9/2-09: ""More than 10 killed in explosion in Somali region of Ethiopia""; Shabeelle Media Network website, Mogadishu, in Somali 9 Feb 09",,,,,3,Warder zone,Somali state,Warder zone,7.5,46.0,POINT (46.000000 7.500000),140853,Ethiopia,530,ETH,Africa,1,2,2009-02-06,2009-02-09,0,0,0,12,12,12,12
34668,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"All Africa 6/3-09, ""Fighting Kills 20 in the Regional Administration of Somalia in Ethiopia"", AFP 7/3-09, ""Ethiopia rebels claim killed 24 soldiers",,,,"Hussein Nor, head of the information affairs of ONLF rebels",3,Degehabur zone,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,2,2,2009-03-04,2009-03-07,0,0,0,0,0,0,24
34206,2009,0,2009,2009,2,4949,Dassanetch - Gabra,5559,Dassanetch - Gabra,713,,Dassanetch,609,,Gabra,-1,"CEWARN Country Updates: January-April 2009 For the Ethiopian Side of the Karamoja Cluster, at http://www.cewarn.org/index.php?option=com_docman&task=cat_view&gid=79&Itemid=87&limitstart=10",,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2009-03-12,2009-03-12,2,0,0,0,2,2,2
34905,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 17/3-09, ""Ethiopian Ogaden rebels reportedly kill army colonel""; Ogaden Online, in English 17 Mar 09",,,,Ogaden Online news reporter,1,Afyarado,Somali state,Warder zone,7.0,45.233333,POINT (45.233333 7.000000),140131,Ethiopia,530,ETH,Africa,1,2,2009-03-12,2009-03-17,2,0,0,0,2,2,2
34669,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 17/3-09, ""Ethiopian Ogaden rebels reportedly kill army colonel""; Ogaden Online, in English 17 Mar 09",,,,Ogaden Online news reporter,1,Degehabur town,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,1,2,2009-03-12,2009-03-17,0,0,0,0,0,0,25
34107,2009,0,2009,2009,2,4924,Borana - Gabra,5534,Borana - Gabra,591,,Borana,609,,Gabra,-1,CEWARN Country Updates: May-August 2009. For the Ethiopian Side of the Somali Cluster,,,,,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,1,1,2009-05-12,2009-05-12,0,1,0,0,1,1,1
33430,2009,0,2009,2009,2,4597,"Borana - Gabra, Garre",5207,"Borana - Gabra, Garre",591,,Borana,3807,,"Gabra, Garre",-1,CEWARN Country Updates: May-August 2009. For the Ethiopian Side of the Somali Cluster,,,,,3,Borana zone,Oromiya state,Borana zone,4.883333,38.083333,POINT (38.083333 4.883333),136517,Ethiopia,530,ETH,Africa,1,1,2009-05-16,2009-05-16,1,2,0,0,3,3,3
34023,2009,1,2009,2009,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,CEWARN Country Updates: May-August 2009. For the Ethiopian Side of the Somali Cluster,,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2009-05-18,2009-05-18,1,0,0,0,1,1,1
34156,2009,1,2009,2009,2,4742,Borana - Garre,5352,Borana - Garre,591,,Borana,1079,,Garre,-1,CEWARN Country Updates: May-August 2009. For the Ethiopian Side of the Somali Cluster,,,,,2,Moyale woreda,Oromiya state,Borana zone,3.874545,39.216166,POINT (39.216166 3.874545),135079,Ethiopia,530,ETH,Africa,1,1,2009-05-24,2009-05-24,0,0,2,0,2,2,2
35290,2009,1,2009,2009,1,413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,97,530.0,Government of Ethiopia,551,,OLF,-1,NTV Kenya: Inside Rebel Territory: Part 3: http://www.youtube.com/watch?v=d_aQVr1r5KM&feature=related,,,,OLA,4,Oromiya state,Oromiya state,,8.0,39.0,POINT (39.000000 8.000000),141559,Ethiopia,530,ETH,Africa,2,4,2009-07-01,2009-07-31,0,20,0,0,20,20,20
34974,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,1,Las Galol,Somali state,Gode zone,7.066666,42.6,POINT (42.600000 7.066666),140126,Ethiopia,530,ETH,Africa,1,1,2009-07-02,2009-07-02,0,0,0,0,0,0,18
34291,2009,1,2009,2009,2,4672,Dassanetch - Turkana,5282,Dassanetch - Turkana,713,,Dassanetch,693,,Turkana,-1,CEWARN Country Updates: May - August 2009 For the Ethiopian Side of the Karamoja Cluster at http://www.cewarn.org/index.php?option=com_docman&task=cat_view&gid=79&Itemid=87&limitstart=5,,,,,2,Dassenech woreda,SNNP state,South Omo zone,4.833333,36.1,POINT (36.100000 4.833333),136513,Ethiopia,530,ETH,Africa,1,1,2009-07-02,2009-07-02,1,0,0,0,1,1,1
32799,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,2,East Imi woreda,Somali state,Gode zone,6.454136,42.399339,POINT (42.399339 6.454136),138685,Ethiopia,530,ETH,Africa,1,1,2009-07-03,2009-07-03,0,0,0,0,0,0,6
32734,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,4,Somali state,Somali state,,7.0,44.0,POINT (44.000000 7.000000),140129,Ethiopia,530,ETH,Africa,1,1,2009-07-05,2009-07-05,0,0,0,0,0,0,7
34676,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,3,Afder zone,Somali state,Afder zone,6.163697,42.494589,POINT (42.494589 6.163697),138685,Ethiopia,530,ETH,Africa,1,1,2009-07-05,2009-07-05,0,0,0,0,0,0,3
34746,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,3,Fiq zone,Somali state,Fiq zone,8.13333,42.3,POINT (42.300000 8.133330),141565,Ethiopia,530,ETH,Africa,1,1,2009-07-05,2009-07-05,0,0,0,0,0,0,3
35032,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,1,Shilabo town,Somali state,Korahe zone,6.09167,44.76361,POINT (44.763610 6.091670),138690,Ethiopia,530,ETH,Africa,1,1,2009-07-06,2009-07-06,4,0,0,0,4,4,4
34721,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 15/7-09, ""Ethiopia: Ogaden rebels claim recent battle victories""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 14 Jul 09",,,,,2,Gabagabo,Somali state,Korahe zone,7.16667,44.61667,POINT (44.616670 7.166670),140130,Ethiopia,530,ETH,Africa,1,1,2009-07-07,2009-07-07,0,0,0,0,0,0,3
34813,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 18/7-09, ""Ethiopia's Ogaden rebels claim battle success against loyalist army""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 17 Jul 09",,,,,3,Degehabur zone,Somali state,Degehabur zone,8.220556,43.557222,POINT (43.557222 8.220556),141568,Ethiopia,530,ETH,Africa,1,1,2009-07-07,2009-07-07,0,0,0,0,0,0,2
35041,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 18/7-09, ""Ethiopia's Ogaden rebels claim battle success against loyalist army""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 17 Jul 09",,,,,2,Kebridehar woreda,Somali state,Korahe zone,6.919659,44.149399,POINT (44.149399 6.919659),139409,Ethiopia,530,ETH,Africa,1,1,2009-07-08,2009-07-08,0,0,0,0,0,0,1
34786,2009,1,2009,2009,1,329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,97,530.0,Government of Ethiopia,497,,ONLF,-1,"BBC Monitoring Africa 18/7-09, ""Ethiopia's Ogaden rebels claim battle success against loyalist army""; Radio Freedom, Voice of the Ogadeni People audio website in Somali 17 Jul 09",,,,,1,Birkot,Somali state,Degehabur zone,7.595833,43.774166,POINT (43.774166 7.595833),140848,Ethiopia,530,ETH,Africa,1,1,2009-07-10,2009-07-10,0,0,0,0,0,0,4
